# this is replicate 0
replicate,sample,ASV_1,ASV_1000,ASV_1033,ASV_110,ASV_1121,ASV_117,ASV_1173,ASV_1206,ASV_2,ASV_25,ASV_257,ASV_26,ASV_35,ASV_466,ASV_501,ASV_613,ASV_629,ASV_71,ASV_91,ASV_98
1,R1A,0.6171854542666733,0.00005739464044982623,0.000022404465463425688,0.02667415739242387,0.00009198715465856894,0.00001393295211225199,0.00004080837491718243,0.000014460440271517816,0.02174301382632732,0.023929987507335142,0.0005667841331937243,0.1756595280576354,0.06359915645580393,0.000016603597180707235,0.0017599302557946548,0.0010492240416146313,0.00024968671915761984,0.022308849569479927,0.027655970606331945,0.017360665543175276
1,R1B,0.6171854542666733,0.00005739464044982623,0.000022404465463425688,0.02667415739242387,0.00009198715465856894,0.00001393295211225199,0.00004080837491718243,0.000014460440271517816,0.02174301382632732,0.023929987507335142,0.0005667841331937243,0.1756595280576354,0.06359915645580393,0.000016603597180707235,0.0017599302557946548,0.0010492240416146313,0.00024968671915761984,0.022308849569479927,0.027655970606331945,0.017360665543175276
1,R2,0.6171854542666733,0.00005739464044982623,0.000022404465463425688,0.02667415739242387,0.00009198715465856894,0.00001393295211225199,0.00004080837491718243,0.000014460440271517816,0.02174301382632732,0.023929987507335142,0.0005667841331937243,0.1756595280576354,0.06359915645580393,0.000016603597180707235,0.0017599302557946548,0.0010492240416146313,0.00024968671915761984,0.022308849569479927,0.027655970606331945,0.017360665543175276
1,R3,0.6171854542666733,0.00005739464044982623,0.000022404465463425688,0.02667415739242387,0.00009198715465856894,0.00001393295211225199,0.00004080837491718243,0.000014460440271517816,0.02174301382632732,0.023929987507335142,0.0005667841331937243,0.1756595280576354,0.06359915645580393,0.000016603597180707235,0.0017599302557946548,0.0010492240416146313,0.00024968671915761984,0.022308849569479927,0.027655970606331945,0.017360665543175276
1,R4,0.6171854542666733,0.00005739464044982623,0.000022404465463425688,0.02667415739242387,0.00009198715465856894,0.00001393295211225199,0.00004080837491718243,0.000014460440271517816,0.02174301382632732,0.023929987507335142,0.0005667841331937243,0.1756595280576354,0.06359915645580393,0.000016603597180707235,0.0017599302557946548,0.0010492240416146313,0.00024968671915761984,0.022308849569479927,0.027655970606331945,0.017360665543175276
1,R5,0.6171854542666733,0.00005739464044982623,0.000022404465463425688,0.02667415739242387,0.00009198715465856894,0.00001393295211225199,0.00004080837491718243,0.000014460440271517816,0.02174301382632732,0.023929987507335142,0.0005667841331937243,0.1756595280576354,0.06359915645580393,0.000016603597180707235,0.0017599302557946548,0.0010492240416146313,0.00024968671915761984,0.022308849569479927,0.027655970606331945,0.017360665543175276
1,R6,0.6171854542666733,0.00005739464044982623,0.000022404465463425688,0.02667415739242387,0.00009198715465856894,0.00001393295211225199,0.00004080837491718243,0.000014460440271517816,0.02174301382632732,0.023929987507335142,0.0005667841331937243,0.1756595280576354,0.06359915645580393,0.000016603597180707235,0.0017599302557946548,0.0010492240416146313,0.00024968671915761984,0.022308849569479927,0.027655970606331945,0.017360665543175276
1,R7,0.43509238860192545,0.000277564313101023,0.000011523137336308227,0.008565093906619175,0.001272423616564503,0.000014881314954602614,0.000011976210330049847,0.00001284774270956517,0.02176069069249221,0.04612071092053953,0.061775749438391314,0.28744929536677755,0.020941272094845736,0.000011920450465254637,0.000012984997799572553,0.0017815462269136749,0.000010339355800275746,0.04211445627203441,0.017523940813934477,0.05523839452646532
1,R8,0.7232107129652965,0.000007384722074457583,0.0000073317051694659054,0.014020312976038424,0.000015536571763244245,0.00000763176896879559,0.00001597584306946054,0.000015864789509160118,0.04293722533521303,0.023634987573981085,0.00004593433310014069,0.08407703907086614,0.042883152926686284,0.00001567282733814311,0.000018665091843809977,0.00009293043473520476,0.000018589153925645207,0.012641946423696444,0.04558971085645643,0.010743394630268325
1,R9,0.7232107129652965,0.000007384722074457583,0.0000073317051694659054,0.014020312976038424,0.000015536571763244245,0.00000763176896879559,0.00001597584306946054,0.000015864789509160118,0.04293722533521303,0.023634987573981085,0.00004593433310014069,0.08407703907086614,0.042883152926686284,0.00001567282733814311,0.000018665091843809977,0.00009293043473520476,0.000018589153925645207,0.012641946423696444,0.04558971085645643,0.010743394630268325
# this is replicate 2
2,BW1,0.4080690111380064,0.00002783651064331684,0.000023820987061422197,0.0020775249057110082,0.0001663269416491254,0.27645471020627616,0.000031363524515821324,0.000024189758506815007,0.000028217654924326686,0.0256848946059976,0.01679565566195404,0.12909996638108015,0.003088681015917294,0.00002989251417645005,0.002053586049127083,0.0006800099515072469,0.0001375004250714899,0.10776392430908252,0.02084041699700273,0.006922470461789311
2,BW2,0.4080690111380064,0.00002783651064331684,0.000023820987061422197,0.0020775249057110082,0.0001663269416491254,0.27645471020627616,0.000031363524515821324,0.000024189758506815007,0.000028217654924326686,0.0256848946059976,0.01679565566195404,0.12909996638108015,0.003088681015917294,0.00002989251417645005,0.002053586049127083,0.0006800099515072469,0.0001375004250714899,0.10776392430908252,0.02084041699700273,0.006922470461789311
2,R10,0.7185107978547028,0.000007220695028920907,0.000009318994680942441,0.013547143777839365,0.0000071597488692204255,0.00000675913247748366,0.00001498014388317346,0.000007668909326684775,0.04981395451699209,0.017124103495142953,0.000027219091677585697,0.08789137474468729,0.04796480066408196,0.000015055732484579284,0.00009880229871470382,0.00006851557911472474,0.000007673023487566112,0.013347510299569938,0.04238924436020697,0.00914069693703123
2,R11,0.7185107978547028,0.000007220695028920907,0.000009318994680942441,0.013547143777839365,0.0000071597488692204255,0.00000675913247748366,0.00001498014388317346,0.000007668909326684775,0.04981395451699209,0.017124103495142953,0.000027219091677585697,0.08789137474468729,0.04796480066408196,0.000015055732484579284,0.00009880229871470382,0.00006851557911472474,0.000007673023487566112,0.013347510299569938,0.04238924436020697,0.00914069693703123
2,R11BF,0.9234641462013489,0.00016679815645668836,0.005616435939347962,0.010008676255769516,0.000008540500858718203,0.00000812947844015252,0.000007517101278977142,0.000005052458978975805,0.0000066542880408852,0.002677222363560927,0.000010959631905029536,0.04834350555433181,0.0016010542673525784,0.005511386961661225,0.00015063586730453067,0.0002864436699521229,0.00015568673354155786,0.00000806742710025962,0.0019573888352473414,0.00000569830752199202
2,R12,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R1A,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R1B,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R2,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R3,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R4,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R5,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R6,0.6022263902086585,0.00012437821445522923,0.000020882153233516358,0.024662552244251394,0.00023031403373002278,0.000006174977663345742,0.00005797243868991505,0.000010453189743787571,0.02161742211160035,0.019547245193272507,0.0006048891088645957,0.20127267518309994,0.07066473250077175,0.000009476170009807515,0.0010502314029642377,0.0006734980433879401,0.00037998905909370954,0.020068485169976134,0.023800182263511778,0.012972056333021635
2,R7,0.6086330703303892,0.000013600702027488219,0.000010656569805755906,0.022181176192551798,0.0017449434441928246,0.000010406222324111334,0.000013093615448376742,0.000013759113796147257,0.007452043399028429,0.0013092921330954217,0.027437070695206976,0.24270665261444493,0.05054285498209448,0.000010043521795698087,0.001821088693717938,0.01054122877922324,0.00001071516603235372,0.007787093450078549,0.005311328795681111,0.0124498815790654
2,R8,0.7185107978547028,0.000007220695028920907,0.000009318994680942441,0.013547143777839365,0.0000071597488692204255,0.00000675913247748366,0.00001498014388317346,0.000007668909326684775,0.04981395451699209,0.017124103495142953,0.000027219091677585697,0.08789137474468729,0.04796480066408196,0.000015055732484579284,0.00009880229871470382,0.00006851557911472474,0.000007673023487566112,0.013347510299569938,0.04238924436020697,0.00914069693703123
2,R9,0.7185107978547028,0.000007220695028920907,0.000009318994680942441,0.013547143777839365,0.0000071597488692204255,0.00000675913247748366,0.00001498014388317346,0.000007668909326684775,0.04981395451699209,0.017124103495142953,0.000027219091677585697,0.08789137474468729,0.04796480066408196,0.000015055732484579284,0.00009880229871470382,0.00006851557911472474,0.000007673023487566112,0.013347510299569938,0.04238924436020697,0.00914069693703123
# this is replicate 3
3,BW1,0.6077316465060433,0.000025639790787939664,0.000030797303388036024,0.001623247703796643,0.000025571430038679972,0.12040413798854685,0.000025645644010014963,0.00022260893997383407,0.000024068751051519134,0.010091742354271209,0.01538045241233926,0.16543568701220482,0.004161537249920358,0.00003072812172057626,0.0019892967364243635,0.003401763783087029,0.00012822226481606672,0.043178389572277515,0.019734317130857455,0.006354499304444557
3,BW2,0.6077316465060433,0.000025639790787939664,0.000030797303388036024,0.001623247703796643,0.000025571430038679972,0.12040413798854685,0.000025645644010014963,0.00022260893997383407,0.000024068751051519134,0.010091742354271209,0.01538045241233926,0.16543568701220482,0.004161537249920358,0.00003072812172057626,0.0019892967364243635,0.003401763783087029,0.00012822226481606672,0.043178389572277515,0.019734317130857455,0.006354499304444557
3,R10,0.6908343939677827,0.000009192322371958803,0.000053300189018090555,0.014483896060493651,0.000008934800465785762,0.000034036816402233696,0.000008098760730537128,0.000007412859505332201,0.06390062314857729,0.038123856453431824,0.0001949678297656269,0.07715810123660027,0.03404123227137464,0.00003914957831037797,0.00009854051379358263,0.00004237915011587275,0.00001692443440396297,0.01772333483657799,0.055465519741662,0.007756105028616411
3,R11,0.6908343939677827,0.000009192322371958803,0.000053300189018090555,0.014483896060493651,0.000008934800465785762,0.000034036816402233696,0.000008098760730537128,0.000007412859505332201,0.06390062314857729,0.038123856453431824,0.0001949678297656269,0.07715810123660027,0.03404123227137464,0.00003914957831037797,0.00009854051379358263,0.00004237915011587275,0.00001692443440396297,0.01772333483657799,0.055465519741662,0.007756105028616411
3,R11BF,0.9416849256405331,0.000007263511837706126,0.00024403606454154503,0.01958989068761808,0.000008689762254035014,0.000007064223285703645,0.00000773588383924246,0.0001909592405424016,0.0004377355901065528,0.00018218095403208526,0.000008020313938981087,0.029699835293871046,0.0011484149925649187,0.00032975345632104287,0.0001623417617961061,0.005799664124231049,0.00000941879648374074,0.000008448323210241094,0.000465095859771519,0.000008525519220652884
3,R12,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R1A,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R1B,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R2,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R3,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R4,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R5,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R6,0.6100091407808332,0.0001187880104847351,0.000030780745283518256,0.025299921637941196,0.0002255623592555496,0.00000701612156671577,0.00006643768791095707,0.000009698155280463434,0.034097646928861636,0.023946021885648712,0.0007725430054739136,0.17434415299008596,0.06674030662239364,0.000013859765935079249,0.0006858933116865763,0.0012776982888623373,0.0001910914109011162,0.020694688939328937,0.025761688464150966,0.015707062888114603
3,R7,0.5988105959021138,0.000011586274412920712,0.00001351819630248307,0.023896474873824892,0.009846355267915984,0.00001773538860607245,0.000009582114633607524,0.000014781078801231302,0.008394399951350303,0.013691585029638638,0.002094268255072361,0.194596747661684,0.05818509242364323,0.000014548599470676972,0.0043012828864625015,0.0007069387288257032,0.000013068469214494254,0.024566936762873186,0.014595509937087565,0.04621899219806624
3,R8,0.6908343939677827,0.000009192322371958803,0.000053300189018090555,0.014483896060493651,0.000008934800465785762,0.000034036816402233696,0.000008098760730537128,0.000007412859505332201,0.06390062314857729,0.038123856453431824,0.0001949678297656269,0.07715810123660027,0.03404123227137464,0.00003914957831037797,0.00009854051379358263,0.00004237915011587275,0.00001692443440396297,0.01772333483657799,0.055465519741662,0.007756105028616411
3,R9,0.6908343939677827,0.000009192322371958803,0.000053300189018090555,0.014483896060493651,0.000008934800465785762,0.000034036816402233696,0.000008098760730537128,0.000007412859505332201,0.06390062314857729,0.038123856453431824,0.0001949678297656269,0.07715810123660027,0.03404123227137464,0.00003914957831037797,0.00009854051379358263,0.00004237915011587275,0.00001692443440396297,0.01772333483657799,0.055465519741662,0.007756105028616411
# this is replicate 4
4,BW1,0.5708400397382858,0.00003572267613542949,0.0001246755867651582,0.008658303610210713,0.00002499913644930474,0.07579597884582423,0.000027185155376158938,0.0004561945706572864,0.000032192849695020974,0.019711868666486335,0.013642032543803341,0.16743158479337567,0.005484193726757994,0.00003364921990622142,0.004482145950461702,0.0002357637685459309,0.00002915796000386338,0.09888848272666541,0.02109654930042854,0.012969279174166187
4,BW2,0.5708400397382858,0.00003572267613542949,0.0001246755867651582,0.008658303610210713,0.00002499913644930474,0.07579597884582423,0.000027185155376158938,0.0004561945706572864,0.000032192849695020974,0.019711868666486335,0.013642032543803341,0.16743158479337567,0.005484193726757994,0.00003364921990622142,0.004482145950461702,0.0002357637685459309,0.00002915796000386338,0.09888848272666541,0.02109654930042854,0.012969279174166187
4,R10,0.7331046939836757,0.000008179041864255744,0.000019735748561688956,0.01557268859359859,0.000008115697394112981,0.000017453473194061697,0.000007893064981611992,0.00003883873455018047,0.04495963166731809,0.01980962955365635,0.000008119568954100102,0.08637193044234114,0.03595169501229487,0.000007991176372095999,0.00003277599763540385,0.00014662941638411388,0.0000378411540689195,0.008045423175402269,0.04730361753488264,0.008547116962869611
4,R11,0.7331046939836757,0.000008179041864255744,0.000019735748561688956,0.01557268859359859,0.000008115697394112981,0.000017453473194061697,0.000007893064981611992,0.00003883873455018047,0.04495963166731809,0.01980962955365635,0.000008119568954100102,0.08637193044234114,0.03595169501229487,0.000007991176372095999,0.00003277599763540385,0.00014662941638411388,0.0000378411540689195,0.008045423175402269,0.04730361753488264,0.008547116962869611
4,R11BF,0.9082053383422357,0.000008193909540994152,0.0014655891878756415,0.010722026146416893,0.000007323947560034001,0.00014824408036248643,0.000008932823284617512,0.000010043927346109695,0.0006312054783052975,0.002303044315323419,0.00012877013285810858,0.06982601386410539,0.0006012912731957211,0.00240157053270088,0.000008799730033019523,0.0008989934700010931,0.0000091292757452749,0.000006864171847887248,0.002310019644357713,0.0002986057469046002
